path	original	line	comment
DESCRIBE.WINTER_ORNAMENTBOSS	这一个尤其令人印象深刻。	2933	物品名:"华丽的装饰"
DESCRIBE.WINTER_ORNAMENTFORGE	妾身应该把它悬火上烤。	2934	物品名:"熔炉装饰"
DESCRIBE.WINTER_ORNAMENTGORGE	不知道为什么，这让妾身觉得很饿。	2935	物品名:"暴食装饰"
DESCRIBE.WINTER_FOOD1	用点法术就能让他还魂。	2936	gingerbread cookie  -- 物品名:"小姜饼"
DESCRIBE.WINTER_FOOD2	妾身要吃几十个。	2937	sugar cookie  -- 物品名:"糖曲奇饼"
DESCRIBE.WINTER_FOOD3	感觉不错。	2938	candy cane  -- 物品名:"拐杖糖"
DESCRIBE.WINTER_FOOD4	那个不能吃。	2939	fruitcake  -- 物品名:"永远的水果蛋糕"
DESCRIBE.WINTER_FOOD5	美妙的味道。	2940	yule log cake  -- 物品名:"巧克力原木蛋糕"
DESCRIBE.WINTER_FOOD6	直接放进嘴里。	2941	plum pudding  -- 物品名:"李子布丁"
DESCRIBE.WINTER_FOOD7	令人沉醉。	2942	apple cider  -- 物品名:"苹果酒"
DESCRIBE.WINTER_FOOD8	喝了它热乎乎的。	2943	hot cocoa  -- 物品名:"热可可"
DESCRIBE.WINTER_FOOD9	它为什么味道这么棒。	2944	eggnog  -- 物品名:"美味的蛋酒"
DESCRIBE.WINTERSFEASTOVEN.GENERIC	喜庆的炉子，用来做火烤的食物。	2947	物品名:"砖砌烤炉"->默认 制造描述:"燃起了喜庆的火焰。"
DESCRIBE.WINTERSFEASTOVEN.COOKING	可以让它烧起来。	2948	物品名:"砖砌烤炉" 制造描述:"燃起了喜庆的火焰。"
DESCRIBE.WINTERSFEASTOVEN.ALMOST_DONE_COOKING	热起来了。	2949	物品名:"砖砌烤炉" 制造描述:"燃起了喜庆的火焰。"
DESCRIBE.WINTERSFEASTOVEN.DISH_READY	热起来了。	2950	物品名:"砖砌烤炉" 制造描述:"燃起了喜庆的火焰。"
DESCRIBE.BERRYSAUCE	浆果果酱。	2952	物品名:"快乐浆果酱"
DESCRIBE.BIBINGKA	柔软。	2953	物品名:"比宾卡米糕"
DESCRIBE.CABBAGEROLLS	其实妾身更喜欢其中荤的部分。	2954	物品名:"白菜卷"
DESCRIBE.FESTIVEFISH	品尝品尝时令海鲜。	2955	物品名:"节庆鱼料理"
DESCRIBE.GRAVY	全是肉汁。	2956	物品名:"好肉汁"
DESCRIBE.LATKES	妾身不太喜欢这些。	2957	物品名:"土豆饼"
DESCRIBE.LUTEFISK	那是什么。	2958	物品名:"苏打鱼"
DESCRIBE.MULLEDDRINK	这杯潘趣酒还不错。	2959	物品名:"香料潘趣酒"
DESCRIBE.PANETTONE	这个食物感觉还算应景。	2960	物品名:"托尼甜面包"
DESCRIBE.PAVLOVA	妾身还算喜欢。	2961	物品名:"巴甫洛娃蛋糕"
DESCRIBE.PICKLEDHERRING	不太好的味道。	2962	物品名:"腌鲱鱼"
DESCRIBE.POLISHCOOKIE	妾身还算喜欢。	2963	物品名:"波兰饼干"
DESCRIBE.PUMPKINPIE	妾身还算喜欢。	2964	物品名:"南瓜派"
DESCRIBE.ROASTTURKEY	妾身不太喜欢。	2965	物品名:"烤火鸡"
DESCRIBE.STUFFING	妾身不太喜欢。	2966	物品名:"烤火鸡面包馅"
DESCRIBE.SWEETPOTATO	妾身还算喜欢。	2967	物品名:"红薯焗饭"
DESCRIBE.TAMALES	妾身还算喜欢。	2968	物品名:"塔马利"
DESCRIBE.TOURTIERE	妾身还是妖形时吃的可不少。	2969	物品名:"饕餮馅饼"
DESCRIBE.TABLE_WINTERS_FEAST.GENERIC	节庆餐桌。	2972	物品名:"冬季盛宴餐桌"->默认 制造描述:"一起来享用冬季盛宴吧。"
DESCRIBE.TABLE_WINTERS_FEAST.HAS_FOOD	用膳时间到了。	2973	物品名:"冬季盛宴餐桌" 制造描述:"一起来享用冬季盛宴吧。"
DESCRIBE.TABLE_WINTERS_FEAST.WRONG_TYPE	不是吃这个的季节。	2974	物品名:"冬季盛宴餐桌" 制造描述:"一起来享用冬季盛宴吧。"
DESCRIBE.TABLE_WINTERS_FEAST.BURNT	谁会做这种事。	2975	物品名:"冬季盛宴餐桌"->烧焦的 制造描述:"一起来享用冬季盛宴吧。"
DESCRIBE.GINGERBREADWARG	甜品。	2977	物品名:"姜饼座狼"
DESCRIBE.GINGERBREADHOUSE	妾身还算喜欢。	2978	物品名:"姜饼猪屋"
DESCRIBE.GINGERBREADPIG	妾身最好跟着他。	2979	物品名:"姜饼猪"
DESCRIBE.CRUMBS	走一路掉一路。	2980	物品名:"饼干屑"
DESCRIBE.WINTERSFEASTFUEL	冬季精神。	2981	物品名:"节日欢愉"
DESCRIBE.KLAUS	那究竟是什么东西。	2982	物品名:"克劳斯"
DESCRIBE.KLAUS_SACK	妾身应该打开那东西。	2983	物品名:"赃物袋"
DESCRIBE.KLAUSSACKKEY	对一个鹿角来说这真是太花俏了。	2984	物品名:"麋鹿茸"
DESCRIBE.WORMHOLE.GENERIC	柔软。	2987	物品名:"虫洞"->默认
DESCRIBE.WORMHOLE.OPEN	妾身跳进去看看。	2988	物品名:"虫洞"->打开
DESCRIBE.WORMHOLE_LIMITED	看着不太对。	2990	物品名:"生病的虫洞"->一次性虫洞 单机
DESCRIBE.ACCOMPLISHMENT_SHRINE	妾身想让全世界都知道妾身的所作所为。	2991	single player  -- 物品名:"奖杯" 制造描述:"证明你作为一个人的价值。"
DESCRIBE.LIVINGTREE	它在观察妾身吗？	2992	物品名:"完全正常的树"
DESCRIBE.ICESTAFF	摸上去冷冰冰的。	2993	物品名:"冰魔杖" 制造描述:"把敌人冰冻在原地。"
DESCRIBE.REVIVER	这是地府的东西吗，可以让人还魂。	2994	物品名:"告密的心" 制造描述:"鬼魂朋友复活了，好可怕。"
DESCRIBE.SHADOWHEART	一颗黑心...	2995	物品名:"暗影心房"
DESCRIBE.ATRIUM_RUBBLE.LINE_1	人们看起来又饿又怕。	2998	物品名:"远古壁画"->第一行
DESCRIBE.ATRIUM_RUBBLE.LINE_2	这块石板已经无法识别了。	2999	物品名:"远古壁画"->第二行
DESCRIBE.ATRIUM_RUBBLE.LINE_3	有黑暗的东西悄悄逼近。	3000	物品名:"远古壁画"->第三行
DESCRIBE.ATRIUM_RUBBLE.LINE_4	人们表里截然不同。	3001	物品名:"远古壁画"->第四行
DESCRIBE.ATRIUM_RUBBLE.LINE_5	这里描绘了一座宏伟城市。	3002	物品名:"远古壁画"->第五行
DESCRIBE.ATRIUM_STATUE	这看起来并不全是真的。	3004	物品名:"远古雕像"
DESCRIBE.ATRIUM_LIGHT.ON	非常令人不安的光。	3007	物品名:"远古灯柱"->开启
DESCRIBE.ATRIUM_LIGHT.OFF	它必须有灵力来源。	3008	物品名:"远古灯柱"->关闭
DESCRIBE.ATRIUM_GATE.ON	回到正常状态。	3012	物品名:"远古大门"->开启
DESCRIBE.ATRIUM_GATE.OFF	主要部分依然完好无损。	3013	物品名:"远古大门"->关闭
DESCRIBE.ATRIUM_GATE.CHARGING	它正在获得灵力。	3014	物品名:"远古大门"->充能中
DESCRIBE.ATRIUM_GATE.DESTABILIZING	大门在晃动。	3015	物品名:"远古大门"->不稳定
DESCRIBE.ATRIUM_GATE.COOLDOWN	它需要时间恢复。妾身也是。	3016	物品名:"远古大门"->冷却中
DESCRIBE.ATRIUM_KEY	它在向外散发灵力。	3018	物品名:"远古钥匙"
DESCRIBE.LIFEINJECTOR	恢复一些肉身。	3019	物品名:"强心针" 制造描述:"提高下你那日渐衰退的最大健康值吧。"
DESCRIBE.SKELETON_PLAYER.MALE	%s一定是在和%s进行试验时死的。	3022	物品名:"骷髅"->男性
DESCRIBE.SKELETON_PLAYER.FEMALE	%s一定是在和%s进行试验时死的。	3023	物品名:"骷髅"->女性
DESCRIBE.SKELETON_PLAYER.ROBOT	%s一定是在和%s进行试验时死的。	3024	物品名:"骷髅"->机器人
DESCRIBE.SKELETON_PLAYER.DEFAULT	%s一定是在和%s进行试验时死的。	3025	物品名:"物品栏物品"->默认
DESCRIBE.HUMANMEAT	肉就是肉。有区别么？	3027	物品名:"长猪"
DESCRIBE.HUMANMEAT_COOKED	煮的粉嫩。	3028	物品名:"熟长猪"
DESCRIBE.HUMANMEAT_DRIED	风干了。	3029	物品名:"长猪肉干"
DESCRIBE.ROCK_MOON	那块石头来自月亮。	3030	物品名:"岩石"
DESCRIBE.MOONROCKNUGGET	那块石头来自月亮。	3031	物品名:"月岩"
DESCRIBE.MOONROCKCRATER	妾身应该把闪亮的东西粘在它里面。。	3032	物品名:"带孔月岩" 制造描述:"用于划定地盘的岩石。"
DESCRIBE.MOONROCKSEED	嫦娥的宝贝。	3033	物品名:"天体宝球"
DESCRIBE.REDMOONEYE	它能能在很远被看到。	3034	物品名:"红色月眼"
DESCRIBE.PURPLEMOONEYE	妾身希望它不要再那样看妾身。	3035	物品名:"紫色月眼"
DESCRIBE.GREENMOONEYE	那东西会密切关注这地方。	3036	物品名:"绿色月眼"
DESCRIBE.ORANGEMOONEYE	有那东西帮忙观望，没有人会迷路。	3037	物品名:"橘色月眼"
DESCRIBE.YELLOWMOONEYE	那应该给每个人指路。	3038	物品名:"黄色月眼"
DESCRIBE.BLUEMOONEYE	留个心眼总是比较明智的。	3039	物品名:"蓝色月眼"
DESCRIBE.BOARRIOR	你可真狂躁。	3040	物品名:"大熔炉猪战士"->大熔炉猪战士
DESCRIBE.BOARON	妾身可以应对他。	3041	物品名:"战猪"
DESCRIBE.PEGHOOK	那家伙喷出来的东西有腐蚀性。	3042	物品名:"蝎子"
DESCRIBE.TRAILS	他的胳膊真壮啊。	3043	物品名:"野猪猩"
DESCRIBE.TURTILLUS	它的壳有尖刺。	3044	物品名:"坦克龟"
DESCRIBE.SNAPPER	这家伙会咬人。	3045	物品名:"鳄鱼指挥官"
DESCRIBE.RHINODRILL	他的鼻子很适合干这个活。	3046	物品名:"后扣帽犀牛兄弟"
DESCRIBE.BEETLETAUR	妾身在这里都能闻到他的气味。	3047	物品名:"地狱独眼巨猪"
DESCRIBE.LAVAARENA_PORTAL.ON	妾身要走了。	3050	物品名:"远古大门"->开启
DESCRIBE.LAVAARENA_PORTAL.GENERIC	能过来，应该也能回去吧？	3051	物品名:"远古大门"->默认
DESCRIBE.HEALINGSTAFF	释放再生的力量。	3053	物品名:"生命魔杖"
DESCRIBE.FIREBALLSTAFF	召唤什么从天而降。	3054	物品名:"地狱魔杖"
DESCRIBE.HAMMER_MJOLNIR	这把敲东西的锤子可真重。	3055	物品名:"锻锤"
DESCRIBE.SPEAR_GUNGNIR	妾身可以用它快速凝聚雷电之力。	3056	物品名:"尖齿矛"
DESCRIBE.BLOWDART_LAVA	妾身可以在范围内用这个武器。	3057	物品名:"吹箭"
DESCRIBE.BLOWDART_LAVA2	战斗用的东西。	3058	物品名:"熔化吹箭"
DESCRIBE.WEBBER_SPIDER_MINION	可以说他们是在为妾身战斗吧。	3059	物品名:"蜘蛛宝宝"
DESCRIBE.BOOK_FOSSIL	这样能把那些怪物拖住一阵子。	3060	物品名:"石化之书"
DESCRIBE.SPEAR_LANCE	它直击要害。	3061	物品名:"螺旋矛"
DESCRIBE.BOOK_ELEMENTAL	妾身看不清这些字。	3062	物品名:"召唤之书"
DESCRIBE.QUAGMIRE_ALTAR.GENERIC	妾身最好开始煮些祭品。	3065	物品名:"饕餮祭坛"->默认
DESCRIBE.QUAGMIRE_ALTAR.FULL	它正在消化。	3066	物品名:"饕餮祭坛"->满了
DESCRIBE.QUAGMIRE_SUGARWOODTREE.GENERIC	它含有大量美味可口的树液。	3070	物品名:"糖木树"->默认
DESCRIBE.QUAGMIRE_SUGARWOODTREE.STUMP	那棵树哪去了。	3071	物品名:"糖木树"->暴食模式糖木树只剩树桩了
DESCRIBE.QUAGMIRE_SUGARWOODTREE.TAPPED_EMPTY	丰富的汁液。	3072	物品名:"糖木树"->暴食模式糖木树空了
DESCRIBE.QUAGMIRE_SUGARWOODTREE.TAPPED_READY	香甜的金黄色汁液。	3073	物品名:"糖木树"->暴食模式糖木树好了
DESCRIBE.QUAGMIRE_SUGARWOODTREE.TAPPED_BUGS	蚂蚁就是这样来的。	3074	物品名:"糖木树"->暴食模式糖木树上有蚂蚁
DESCRIBE.QUAGMIRE_SUGARWOODTREE.WOUNDED	它看上去生病了。	3075	物品名:"糖木树"->暴食糖木树生病了
DESCRIBE.QUAGMIRE_SPOTSPICE_SHRUB.GENERIC	它让妾身想起来那些带触手的妖物。	3079	物品名:"带斑点的小灌木"->默认
DESCRIBE.QUAGMIRE_SPOTSPICE_SHRUB.PICKED	从那丛灌木中采集不到更多果实了。	3080	物品名:"带斑点的小灌木"->被采完了
DESCRIBE.QUAGMIRE_SALT_RACK.READY	盐积聚在绳子上了。	3084	物品名:"盐架"->准备好的 满的
DESCRIBE.QUAGMIRE_SALT_RACK.GENERIC	这是给别的吃的。	3085	物品名:"盐架"->默认
DESCRIBE.QUAGMIRE_SAFE.GENERIC	让妾身的东西安全一些。	3089	物品名:"保险箱"->默认
DESCRIBE.QUAGMIRE_SAFE.LOCKED	没有钥匙就打不开。	3090	物品名:"保险箱"->锁住了
DESCRIBE.QUAGMIRE_MUSHROOMSTUMP.GENERIC	那些是蘑菇吗。	3094	物品名:"蘑菇"->默认
DESCRIBE.QUAGMIRE_MUSHROOMSTUMP.PICKED	应该不会长回来了。	3095	物品名:"蘑菇"->被采完了
DESCRIBE.QUAGMIRE_RUBBLE_HOUSE[0]	空无一人。	3099	物品名:"残破的房子" 制造描述:未找到
DESCRIBE.QUAGMIRE_RUBBLE_HOUSE[1]	这个村庄被摧毁了。	3100	物品名:"残破的房子" 制造描述:未找到
DESCRIBE.QUAGMIRE_RUBBLE_HOUSE[2]	不知道他们惹怒了谁。	3101	物品名:"残破的房子" 制造描述:未找到
DESCRIBE.QUAGMIRE_SWAMPIGELDER.GENERIC	妾身猜你是这里的老大？	3105	物品名:"沼泽猪长老"->默认
DESCRIBE.QUAGMIRE_SWAMPIGELDER.SLEEPING	它睡着了，暂时睡着了。	3106	物品名:"沼泽猪长老"->睡着了
DESCRIBE.QUAGMIRE_FOOD.GENERIC	妾身应该把它献祭在饕餮祭坛上。	3110	物品名:未找到
DESCRIBE.QUAGMIRE_FOOD.MISMATCH	不是它想要的。	3111	物品名:未找到
DESCRIBE.QUAGMIRE_FOOD.MATCH	这样会安抚神恶魔。	3112	物品名:未找到
DESCRIBE.QUAGMIRE_FOOD.MATCH_BUT_SNACK	这更像是小吃。	3113	物品名:未找到
DESCRIBE.QUAGMIRE_PARK_GATE.GENERIC	没钥匙不行。	3117	物品名:"铁门"->默认
DESCRIBE.QUAGMIRE_PARK_GATE.LOCKED	锁得牢牢的。	3118	物品名:"铁门"->锁住了
DESCRIBE.QUAGMIRE_PIGEON.DEAD	死了。	3122	物品名:"鸽子"->死了 制造描述:"这是一只完整的活鸽。"
DESCRIBE.QUAGMIRE_PIGEON.GENERIC	羽翼丰满。	3123	物品名:"鸽子"->默认 制造描述:"这是一只完整的活鸽。"
DESCRIBE.QUAGMIRE_PIGEON.SLEEPING	暂时睡着了。	3124	物品名:"鸽子"->睡着了 制造描述:"这是一只完整的活鸽。"
DESCRIBE.WINONA_CATAPULT.GENERIC	她制造了一种防卫。	3128	物品名:"薇诺娜的投石机"->默认 制造描述:"向敌人投掷大石块"
DESCRIBE.WINONA_CATAPULT.OFF	需要雷电。	3129	物品名:"薇诺娜的投石机"->关闭 制造描述:"向敌人投掷大石块"
DESCRIBE.WINONA_CATAPULT.BURNING	熊熊烈火。	3130	物品名:"薇诺娜的投石机"->正在燃烧 制造描述:"向敌人投掷大石块"
DESCRIBE.WINONA_CATAPULT.BURNT	是谁烧坏了它。	3131	物品名:"薇诺娜的投石机"->烧焦的 制造描述:"向敌人投掷大石块"
DESCRIBE.WINONA_CATAPULT.SLEEP	她制造了一种防卫。	3132	物品名:"薇诺娜的投石机" 制造描述:"向敌人投掷大石块"
DESCRIBE.WINONA_SPOTLIGHT.GENERIC	还不错的主意。	3136	物品名:"薇诺娜的聚光灯"->默认 制造描述:"白天夜里都发光"
DESCRIBE.WINONA_SPOTLIGHT.OFF	需要雷电。	3137	物品名:"薇诺娜的聚光灯"->关闭 制造描述:"白天夜里都发光"
DESCRIBE.WINONA_SPOTLIGHT.BURNING	熊熊烈火。	3138	物品名:"薇诺娜的聚光灯"->正在燃烧 制造描述:"白天夜里都发光"
DESCRIBE.WINONA_SPOTLIGHT.BURNT	是谁烧坏了它。	3139	物品名:"薇诺娜的聚光灯"->烧焦的 制造描述:"白天夜里都发光"
DESCRIBE.WINONA_SPOTLIGHT.SLEEP	还不错的主意。	3140	物品名:"薇诺娜的聚光灯" 制造描述:"白天夜里都发光"
DESCRIBE.WINONA_BATTERY_LOW.GENERIC	这和电母有什么关系？	3144	物品名:"薇诺娜的发电机"->默认 制造描述:"要确保电力供应充足"
DESCRIBE.WINONA_BATTERY_LOW.LOWPOWER	快没有雷电之力了。	3145	物品名:"薇诺娜的发电机"->没电了 制造描述:"要确保电力供应充足"
DESCRIBE.WINONA_BATTERY_LOW.OFF	要是薇诺娜忙，妾身也能让它运作起来。	3146	物品名:"薇诺娜的发电机"->关闭 制造描述:"要确保电力供应充足"
DESCRIBE.WINONA_BATTERY_LOW.BURNING	熊熊烈火。	3147	物品名:"薇诺娜的发电机"->正在燃烧 制造描述:"要确保电力供应充足"
DESCRIBE.WINONA_BATTERY_LOW.BURNT	是谁烧坏了它。	3148	物品名:"薇诺娜的发电机"->烧焦的 制造描述:"要确保电力供应充足"
DESCRIBE.WINONA_BATTERY_HIGH.GENERIC	宝石果然很神奇。	3152	物品名:"薇诺娜的宝石发电机"->默认 制造描述:"这玩意烧宝石，所以肯定不会差。"
DESCRIBE.WINONA_BATTERY_HIGH.LOWPOWER	马上就没电了。	3153	物品名:"薇诺娜的宝石发电机"->没电了 制造描述:"这玩意烧宝石，所以肯定不会差。"
DESCRIBE.WINONA_BATTERY_HIGH.OFF	宝石果然很神奇。	3154	物品名:"薇诺娜的宝石发电机"->关闭 制造描述:"这玩意烧宝石，所以肯定不会差。"
DESCRIBE.WINONA_BATTERY_HIGH.BURNING	熊熊烈火。	3155	物品名:"薇诺娜的宝石发电机"->正在燃烧 制造描述:"这玩意烧宝石，所以肯定不会差。"
DESCRIBE.WINONA_BATTERY_HIGH.BURNT	是谁烧坏了它。	3156	物品名:"薇诺娜的宝石发电机"->烧焦的 制造描述:"这玩意烧宝石，所以肯定不会差。"
DESCRIBE.WINONA_BATTERY_HIGH.OVERLOADED	快要爆炸了。	3157	物品名:"薇诺娜的宝石发电机" 制造描述:"这玩意烧宝石，所以肯定不会差。"
DESCRIBE.WINONA_REMOTE.GENERIC	她大概忘了什么。	3161	物品名:"称手遥控器"->默认 制造描述:"只需按下按钮，即可控制您的创造物。"
DESCRIBE.WINONA_REMOTE.OFF	需要通电。	3162	物品名:"称手遥控器"->关闭 制造描述:"只需按下按钮，即可控制您的创造物。"
DESCRIBE.WINONA_REMOTE.CHARGING	她大概忘了什么。	3163	物品名:"称手遥控器"->充能中 制造描述:"只需按下按钮，即可控制您的创造物。"
DESCRIBE.WINONA_REMOTE.CHARGED	她大概忘了什么。	3164	物品名:"称手遥控器" 制造描述:"只需按下按钮，即可控制您的创造物。"
DESCRIBE.WINONA_TELEBRELLA.GENERIC	薇诺娜正在头脑风暴。	3168	物品名:"传送伞"->默认 制造描述:"将任何东西寄回家的最佳方式是使用粒子。"
DESCRIBE.WINONA_TELEBRELLA.OFF	需要电。	3170	物品名:"传送伞"->关闭 制造描述:"将任何东西寄回家的最佳方式是使用粒子。"
DESCRIBE.WINONA_TELEBRELLA.CHARGING	薇诺娜正在头脑风暴。	3171	物品名:"传送伞"->充能中 制造描述:"将任何东西寄回家的最佳方式是使用粒子。"
DESCRIBE.WINONA_TELEBRELLA.CHARGED	薇诺娜正在头脑风暴。	3172	物品名:"传送伞" 制造描述:"将任何东西寄回家的最佳方式是使用粒子。"
DESCRIBE.WINONA_TELEPORT_PAD_ITEM.GENERIC	缩地成寸。	3176	物品名:"传送运输站"->默认 制造描述:"在运输物品方面，这台机器真的能送到。"
DESCRIBE.WINONA_TELEPORT_PAD_ITEM.OFF	需要电。	3178	物品名:"传送运输站"->关闭 制造描述:"在运输物品方面，这台机器真的能送到。"
DESCRIBE.WINONA_TELEPORT_PAD_ITEM.BURNING	熊熊烈火。	3179	物品名:"传送运输站"->正在燃烧 制造描述:"在运输物品方面，这台机器真的能送到。"
DESCRIBE.WINONA_TELEPORT_PAD_ITEM.BURNT	是谁烧坏了它。	3180	物品名:"传送运输站"->烧焦的 制造描述:"在运输物品方面，这台机器真的能送到。"
DESCRIBE.WINONA_STORAGE_ROBOT.GENERIC	有些用处	3184	物品名:"薇机人"->默认 制造描述:"这位收藏者者应当归于您的收藏。"
DESCRIBE.WINONA_STORAGE_ROBOT.OFF	是在休息吗。	3185	物品名:"薇机人"->关闭 制造描述:"这位收藏者者应当归于您的收藏。"
DESCRIBE.WINONA_STORAGE_ROBOT.SLEEP	有些用处	3186	物品名:"薇机人" 制造描述:"这位收藏者者应当归于您的收藏。"
DESCRIBE.WINONA_STORAGE_ROBOT.CHARGING	是在休息吗。	3187	物品名:"薇机人"->充能中 制造描述:"这位收藏者者应当归于您的收藏。"
DESCRIBE.WINONA_STORAGE_ROBOT.CHARGED	是在休息吗。	3188	物品名:"薇机人" 制造描述:"这位收藏者者应当归于您的收藏。"
DESCRIBE.INSPECTACLESHAT.GENERIC	一个对未来有远见的人。	3194	物品名:"检查专用镜"->默认 制造描述:"与你的老上司保持一致的波谱。"
DESCRIBE.ROSEGLASSESHAT.GENERIC	多少有些出入。	3199	物品名:"玫瑰色眼镜"->默认 制造描述:"透过新的镜片看事情，找查理。"
DESCRIBE.COMPOSTWRAP	妾身拒绝。	3209	物品名:"肥料包" 制造描述:"“草本”的疗法。"
DESCRIBE.ARMOR_BRAMBLE	防守是最好的进攻。	3210	物品名:"荆棘外壳" 制造描述:"让大自然告诉你什么叫“滚开”。"
DESCRIBE.TRAP_BRAMBLE	谁要是踩上去肯定会被戳到。	3211	物品名:"荆棘陷阱" 制造描述:"中招机会平等的扰人陷阱。"
DESCRIBE.BOATFRAGMENT03	就剩下了这一点。	3212	物品名:"船碎片"
DESCRIBE.BOATFRAGMENT04	就剩下了这一点。	3213	物品名:"船碎片"
DESCRIBE.BOATFRAGMENT05	就剩下了这一点。	3214	物品名:"船碎片"
DESCRIBE.BOAT_LEAK	要补漏，不然会沉。	3215	物品名:"漏洞"
DESCRIBE.MAST	且慢。桅杆。	3216	物品名:"桅杆" 制造描述:"乘风破浪会有时。"
DESCRIBE.SEASTACK	这是一块石头。	3217	物品名:"海蚀柱"
DESCRIBE.FISHINGNET	就是一张网。	3218	unimplemented  -- 物品名:"渔网" 制造描述:"就是一张网。"
DESCRIBE.ANTCHOVIES	啊,妾身能丢回去吗？	3219	unimplemented  -- 物品名:"蚁头凤尾鱼"
DESCRIBE.STEERINGWHEEL	有些麻烦。	3220	物品名:"方向舵" 制造描述:"航海必备道具。"
DESCRIBE.ANCHOR	妾身可不想让船飘走。	3221	物品名:"锚" 制造描述:"船用刹车"
DESCRIBE.BOATPATCH	以防不测。	3222	物品名:"船补丁" 制造描述:"打补丁永远不晚。"
