path	original	line	comment
DESCRIBE.PUFFIN.HELD	抓到一只，吹嘘一下也不为过。	3494	物品名:"海鹦鹉"->拿在手里
DESCRIBE.PUFFIN.SLEEPING	呼呼的安睡。	3495	物品名:"海鹦鹉"->睡着了
DESCRIBE.MOONGLASSAXE	我把它做的非常好用。	3497	物品名:"月光玻璃斧" 制造描述:"脆弱而有效。"
DESCRIBE.GLASSCUTTER	我真的不是打架的料。	3498	物品名:"玻璃刀" 制造描述:"尖端武器。"
DESCRIBE.ICEBERG.GENERIC	一定要避开那东西。	3501	物品名:"迷你冰山"->默认
DESCRIBE.ICEBERG.MELTED	完全融化了。	3502	物品名:"迷你冰山"->融化了
DESCRIBE.ICEBERG_MELTED	完全融化了。	3504	物品名:"融化的迷你冰山"
DESCRIBE.MINIFLARE	我可以点一发，让所有人都知道我在这。	3505	物品名:"信号弹" 制造描述:"为你信任的朋友照亮前路。"
DESCRIBE.MEGAFLARE	它会让一切存在都知道我在这里。一切存在。	3506	物品名:"敌对信号弹" 制造描述:"为你的敌人点亮一束光。"
DESCRIBE.MOON_FISSURE.GENERIC	平静和恐惧同时在我的脑中回响。	3509	物品名:"天体裂缝"->默认
DESCRIBE.MOON_FISSURE.NOLIGHT	这个地方的裂隙越来越明显。	3510	物品名:"天体裂缝"
DESCRIBE.MOON_ALTAR.MOON_ALTAR_WIP	它想被完成。	3514	物品名:"组装一半的祭坛"
DESCRIBE.MOON_ALTAR.GENERIC	唔？你说什么？	3515	物品名:"天体祭坛"->默认
DESCRIBE.MOON_ALTAR_IDOL	我有种强烈的感觉想把它搬走。	3517	物品名:"天体祭坛雕像"
DESCRIBE.MOON_ALTAR_GLASS	它不想待在地上。	3518	物品名:"天体祭坛底座"
DESCRIBE.MOON_ALTAR_SEED	它想让我给它一个家。	3519	物品名:"天体祭坛宝球"
DESCRIBE.MOON_ALTAR_ROCK_IDOL	里面有东西。	3520	物品名:"吸引人的结构"
DESCRIBE.MOON_ALTAR_ROCK_GLASS	里面有东西。	3521	物品名:"吸引人的结构"
DESCRIBE.MOON_ALTAR_ROCK_SEED	里面有东西。	3522	物品名:"吸引人的结构"
DESCRIBE.MOON_ALTAR_CROWN	我钓上来的，现在去找个裂隙吧！	3523	物品名:"未激活天体贡品"
DESCRIBE.MOON_ALTAR_COSMIC	感觉它在等什么事情发生。	3524	物品名:"天体贡品"
DESCRIBE.MOON_ALTAR_ASTRAL	它似乎是一个更大机制的一部分。	3525	物品名:"天体圣殿"
DESCRIBE.MOON_ALTAR_ICON	我知道把你放哪了。	3526	物品名:"天体圣殿象征"
DESCRIBE.MOON_ALTAR_WARD	它需要和其他的那些放在一起。	3527	物品名:"天体圣殿卫戍"
DESCRIBE.SEAFARING_PROTOTYPER.GENERIC	是不是该谢谢我了。	3530	物品名:"智囊团"->默认 制造描述:"海上科学。"
DESCRIBE.SEAFARING_PROTOTYPER.BURNT	科学在大海上丢失了。	3531	物品名:"智囊团"->烧焦的 制造描述:"海上科学。"
DESCRIBE.BOAT_ITEM	在水上做些实验挺不错的。	3533	物品名:"船套装" 制造描述:"让大海成为你的领地。"
DESCRIBE.BOAT_GRASS_ITEM	从技术上讲，这是一条船。	3534	物品名:"草筏套装" 制造描述:"享受周末出游的乐趣吧。"
DESCRIBE.STEERINGWHEEL_ITEM	它能做成方向舵。	3535	物品名:"方向舵套装" 制造描述:"航海必备道具。"
DESCRIBE.ANCHOR_ITEM	现在我能造出锚了。	3536	物品名:"锚套装" 制造描述:"船用刹车"
DESCRIBE.MAST_ITEM	现在我能造出桅杆了。	3537	物品名:"桅杆套装" 制造描述:"乘风破浪会有时。"
DESCRIBE.MUTATEDHOUND.DEAD	现在我可以轻松的呼吸了。	3540	物品名:"恐怖猎犬"->死了
DESCRIBE.MUTATEDHOUND.GENERIC	科学，救救我们！	3541	物品名:"恐怖猎犬"->默认
DESCRIBE.MUTATEDHOUND.SLEEPING	有股强烈的欲望让我赶快跑。	3542	物品名:"恐怖猎犬"->睡着了
DESCRIBE.MUTATED_PENGUIN.DEAD	它走到了尽头。	3546	物品名:"永冻企鸥"->死了
DESCRIBE.MUTATED_PENGUIN.GENERIC	那东西真可怕！	3547	物品名:"永冻企鸥"->默认
DESCRIBE.MUTATED_PENGUIN.SLEEPING	谢天谢地，它在睡觉。	3548	物品名:"永冻企鸥"->睡着了
DESCRIBE.CARRAT.DEAD	它走到了尽头。	3552	物品名:"胡萝卜鼠"->死了 制造描述:"灵巧机敏，富含胡萝卜素。"
DESCRIBE.CARRAT.GENERIC	胡萝卜怎么还长腿了？	3553	物品名:"胡萝卜鼠"->默认 制造描述:"灵巧机敏，富含胡萝卜素。"
DESCRIBE.CARRAT.HELD	近看真是丑。	3554	物品名:"胡萝卜鼠"->拿在手里 制造描述:"灵巧机敏，富含胡萝卜素。"
DESCRIBE.CARRAT.SLEEPING	有点可爱了。	3555	物品名:"胡萝卜鼠"->睡着了 制造描述:"灵巧机敏，富含胡萝卜素。"
DESCRIBE.BULLKELP_PLANT.GENERIC	不赖，海带。	3559	物品名:"公牛海带"->默认
DESCRIBE.BULLKELP_PLANT.PICKED	海带让我激动难耐。	3560	物品名:"公牛海带"->被采完了
DESCRIBE.BULLKELP_ROOT	可以种在深海里。	3562	物品名:"公牛海带茎"
DESCRIBE.KELPHAT	有时为了好受点，必须先难受一下。	3563	物品名:"海花环" 制造描述:"让人神经焦虑的东西。"
DESCRIBE.KELP	把我的口袋全弄湿了，好恶心。	3564	物品名:"海带叶"
DESCRIBE.KELP_COOKED	熟了以后有点稀，黏黏的。	3565	物品名:"熟海带叶"
DESCRIBE.KELP_DRIED	钠的成分有点高。	3566	物品名:"干海带叶"
DESCRIBE.GESTALT	好像能给我...知识。	3567	物品名:"虚影"
DESCRIBE.GESTALT_GUARD	它跟我保证……靠得太近就扇我一巴掌。	3568	物品名:"大虚影"
DESCRIBE.COOKIECUTTER	我不喜欢它盯着船看的眼神……	3569	物品名:"饼干切割机"
DESCRIBE.COOKIECUTTERSHELL	曾经尖牙利齿，如今只剩空壳。	3570	物品名:"饼干切割机壳"
DESCRIBE.COOKIECUTTERHAT	至少不会打湿我的头发。	3571	物品名:"饼干切割机帽子" 制造描述:"穿着必须犀利。"
DESCRIBE.SALTSTACK.GENERIC	是天然形成的吗？	3574	物品名:"盐堆"->默认
DESCRIBE.SALTSTACK.MINED_OUT	挖过了……全挖过了！	3575	物品名:"盐堆"
DESCRIBE.SALTSTACK.GROWING	我猜它自己就是会长成这样。	3576	物品名:"盐堆"->正在生长
DESCRIBE.SALTROCK	科学催促我去舔一下。	3578	物品名:"盐晶"
DESCRIBE.SALTBOX	防止食物变质的灵药！	3579	物品名:"盐盒" 制造描述:"用盐来储存食物。"
DESCRIBE.TACKLESTATION	是时候解决海钓的问题了。	3580	物品名:"钓具容器" 制造描述:"传统的用饵钓鱼。"
DESCRIBE.TACKLESKETCH	某种钓具的图片。我打赌我自己就能做……	3581	物品名:"{item}广告"
DESCRIBE.MALBATROSS	禽鸟巨兽！	3582	物品名:"邪天翁"
DESCRIBE.MALBATROSS_FEATHER	从大鸟身上拔下的漂亮羽毛。	3583	物品名:"邪天翁羽毛"
DESCRIBE.MALBATROSS_BEAK	闻起来有鱼腥味。	3584	物品名:"邪天翁喙"
DESCRIBE.MAST_MALBATROSS_ITEM	它比看上去还轻。	3585	物品名:"飞翼风帆套装" 制造描述:"像海鸟一样航向深蓝。"
DESCRIBE.MAST_MALBATROSS	展翅远航！	3586	物品名:"飞翼风帆" 制造描述:"像海鸟一样航向深蓝。"
DESCRIBE.MALBATROSS_FEATHERED_WEAVE	我在织羽毛被！	3587	物品名:"羽毛帆布" 制造描述:"精美的羽毛布料。"
DESCRIBE.GNARWAIL.GENERIC	天啊，你的角真大。	3590	物品名:"一角鲸"->默认
DESCRIBE.GNARWAIL.BROKENHORN	你的鼻子没了！	3591	物品名:"一角鲸"
DESCRIBE.GNARWAIL.FOLLOWER	鲸鱼，挺好的。	3592	物品名:"一角鲸"->追随者
DESCRIBE.GNARWAIL.BROKENHORN_FOLLOWER	这就是你到处伸鼻子的下场！	3593	物品名:"一角鲸"
DESCRIBE.GNARWAIL_HORN	不可思议！	3595	物品名:"一角鲸的角"
DESCRIBE.WALKINGPLANK	我们就不能造一艘救生船吗？	3596	物品名:"跳板"
DESCRIBE.WALKINGPLANK_GRASS	我们就不能造一艘救生船吗？	3597	物品名:"跳板"
DESCRIBE.OAR	手动加速。	3598	物品名:"桨" 制造描述:"划，划，划小船。"
DESCRIBE.OAR_DRIFTWOOD	手动加速船只。	3599	物品名:"浮木桨" 制造描述:"小桨要用浮木造？"
DESCRIBE.OCEANFISHINGROD	这才是货真价实的海钓竿！	3600	物品名:"海钓竿" 制造描述:"像职业选手一样钓鱼吧。"
DESCRIBE.OCEANFISHINGBOBBER_NONE	可以用浮漂提高准度。	3601	物品名:"鱼钩"
DESCRIBE.OCEANFISHINGBOBBER_BALL	鱼群会喜欢这个球的。	3602	物品名:"木球浮漂" 制造描述:"经典设计，初学者和职业钓手两相宜。"
DESCRIBE.OCEANFISHINGBOBBER_OVAL	那些鱼这次休想逃出我的手掌心！	3603	物品名:"硬物浮漂" 制造描述:"在经典浮漂的基础上融入了时尚设计。"
DESCRIBE.OCEANFISHINGBOBBER_CROW	我吃鱼，不吃乌鸦。	3604	物品名:"黑羽浮漂" 制造描述:"深受职业钓手的喜爱。"
DESCRIBE.OCEANFISHINGBOBBER_ROBIN	希望别引来红鲱鱼。	3605	物品名:"红羽浮漂" 制造描述:"深受职业钓手的喜爱。"
DESCRIBE.OCEANFISHINGBOBBER_ROBIN_WINTER	雪鸟的羽毛十分高冷。	3606	物品名:"蔚蓝羽浮漂" 制造描述:"深受职业钓手的喜爱。"
DESCRIBE.OCEANFISHINGBOBBER_CANARY	快来跟我的小伙伴问好！	3607	物品名:"黄羽浮漂" 制造描述:"深受职业钓手的喜爱。"
DESCRIBE.OCEANFISHINGBOBBER_GOOSE	你要完了，鱼！	3608	物品名:"鹅羽浮漂" 制造描述:"高级羽绒浮漂。"
DESCRIBE.OCEANFISHINGBOBBER_MALBATROSS	这么漂亮的羽毛，见过没。	3609	物品名:"邪天翁羽浮漂" 制造描述:"高级巨鸟浮漂。"
DESCRIBE.OCEANFISHINGLURE_SPINNER_RED	也许有鱼会上当！	3610	物品名:"日出旋转亮片" 制造描述:"早起的鱼儿有虫吃。"
DESCRIBE.OCEANFISHINGLURE_SPINNER_GREEN	也许有鱼会上当！	3611	物品名:"黄昏旋转亮片" 制造描述:"低光照环境里效果最好。"
DESCRIBE.OCEANFISHINGLURE_SPINNER_BLUE	也许有鱼会上当！	3612	物品名:"夜间旋转亮片" 制造描述:"适用于夜间垂钓。"
DESCRIBE.OCEANFISHINGLURE_SPOON_RED	也许有小鱼会上当！	3613	物品名:"日出匙型假饵" 制造描述:"早起的鱼儿有虫吃。"
DESCRIBE.OCEANFISHINGLURE_SPOON_GREEN	也许有小鱼会上当！	3614	物品名:"黄昏匙型假饵" 制造描述:"在夕阳中继续垂钓。"
DESCRIBE.OCEANFISHINGLURE_SPOON_BLUE	也许有小鱼会上当！	3615	物品名:"夜间匙型假饵" 制造描述:"适用于夜间垂钓。"
DESCRIBE.OCEANFISHINGLURE_HERMIT_RAIN	把自己弄湿能帮助我像鱼一样思考……	3616	物品名:"雨天鱼饵" 制造描述:"留着雨天用。"
DESCRIBE.OCEANFISHINGLURE_HERMIT_SNOW	鱼儿都不会知道是谁下的手！	3617	物品名:"雪天鱼饵" 制造描述:"雪天适合用它钓鱼。"
DESCRIBE.OCEANFISHINGLURE_HERMIT_DROWSY	我的大脑有一层硬科学在保护！	3618	物品名:"麻醉鱼饵" 制造描述:"把鱼闷住就抓住了一半。"
DESCRIBE.OCEANFISHINGLURE_HERMIT_HEAVY	感觉有些沉重。	3619	物品名:"重量级鱼饵" 制造描述:"钓一条大鱼！"
DESCRIBE.OCEANFISH_SMALL_1	看起来是个小家伙。	3620	物品名:"小孔雀鱼"
DESCRIBE.OCEANFISH_SMALL_2	这条不会给我带来吹嘘的资本。	3621	物品名:"针鼻喷墨鱼"
DESCRIBE.OCEANFISH_SMALL_3	还没长开。	3622	物品名:"小饵鱼"
DESCRIBE.OCEANFISH_SMALL_4	小鱼小虾，成不了大气候。	3623	物品名:"三文鱼苗"
DESCRIBE.OCEANFISH_SMALL_5	我等不及一口吞了它！	3624	物品名:"爆米花鱼"
DESCRIBE.OCEANFISH_SMALL_6	“叶”见为食啊。	3625	物品名:"落叶比目鱼"
DESCRIBE.OCEANFISH_SMALL_7	总算给我抓到开花的鱼了！	3626	物品名:"花朵金枪鱼"
DESCRIBE.OCEANFISH_SMALL_8	烫得很呢！	3627	物品名:"炽热太阳鱼"
DESCRIBE.OCEANFISH_SMALL_9	只是随便说说，不过我应该能让你派上用场……	3628	物品名:"口水鱼"
DESCRIBE.OCEANFISH_MEDIUM_1	看着丑，希望味道好吃点吧。	3629	物品名:"泥鱼"
DESCRIBE.OCEANFISH_MEDIUM_2	花大力气钓的。	3630	物品名:"斑鱼"
DESCRIBE.OCEANFISH_MEDIUM_3	我钓鱼的技术可不是盖的！	3631	物品名:"浮夸狮子鱼"
DESCRIBE.OCEANFISH_MEDIUM_4	不知道这个会不会带来厄运。	3632	物品名:"黑鲶鱼"
DESCRIBE.OCEANFISH_MEDIUM_5	这条鱼看着有些俗气。	3633	物品名:"玉米鳕鱼"
DESCRIBE.OCEANFISH_MEDIUM_6	好一条大肥鱼！	3634	物品名:"花锦鲤"
DESCRIBE.OCEANFISH_MEDIUM_7	好一条大肥鱼！	3635	物品名:"金锦鲤"
DESCRIBE.OCEANFISH_MEDIUM_8	冰鲷鱼。	3636	物品名:"冰鲷鱼"
DESCRIBE.OCEANFISH_MEDIUM_9	成功钓鱼之旅的甜蜜味道。	3637	物品名:"甜味鱼"
DESCRIBE.PONDFISH	我现在要吃上一整天。	3638	物品名:"淡水鱼"
DESCRIBE.PONDEEL	这能做一道好菜。	3639	物品名:"活鳗鱼"
DESCRIBE.FISHMEAT	一块鱼肉。	3640	物品名:"生鱼肉"
DESCRIBE.FISHMEAT_COOKED	烤得恰到好处。	3641	物品名:"鱼排"
DESCRIBE.FISHMEAT_SMALL	一点点鱼肉。	3642	物品名:"小鱼块"
DESCRIBE.FISHMEAT_SMALL_COOKED	一点点熟鱼肉。	3643	物品名:"熟小鱼块"
DESCRIBE.SPOILED_FISH	我不太想知道那种气味是怎么来的。	3644	物品名:"变质的鱼"
DESCRIBE.FISH_BOX	它们像沙丁鱼一样塞得满满的！	3645	物品名:"锡鱼罐" 制造描述:"保持鱼与网捕之日一样新鲜。"
DESCRIBE.POCKET_SCALE	低配称重设备。	3646	物品名:"弹簧秤" 制造描述:"随时称鱼的重量！"
DESCRIBE.TACKLECONTAINER	这件额外的储存工具钩住了我的注意力。	3647	物品名:"钓具箱" 制造描述:"整齐收纳你的钓具。"
DESCRIBE.SUPERTACKLECONTAINER	我费了九牛二虎之力才弄到手的。	3648	物品名:"超级钓具箱" 制造描述:"更多收纳钓具的空间？我上钩了！"
DESCRIBE.TROPHYSCALE_FISH.GENERIC	来瞻仰我今天的海钓成绩吧！	3651	物品名:"鱼类计重器"->默认 制造描述:"炫耀你的斩获。"
DESCRIBE.TROPHYSCALE_FISH.HAS_ITEM	重量: {weight}\n捕获人: {owner}	3652	物品名:"鱼类计重器" 制造描述:"炫耀你的斩获。"
DESCRIBE.TROPHYSCALE_FISH.HAS_ITEM_HEAVY	重量: {weight}\n捕获人: {owner}\n所获颇丰!	3653	物品名:"鱼类计重器" 制造描述:"炫耀你的斩获。"
DESCRIBE.TROPHYSCALE_FISH.BURNING	如果要给火爆程度打分……全烧起来了。	3654	物品名:"鱼类计重器"->正在燃烧 制造描述:"炫耀你的斩获。"
DESCRIBE.TROPHYSCALE_FISH.BURNT	我所有吹嘘的资本全都给烧没了！	3655	物品名:"鱼类计重器"->烧焦的 制造描述:"炫耀你的斩获。"
DESCRIBE.TROPHYSCALE_FISH.OWNER	完全没有炫技的意思，大家就随便看看……\n重量: {weight}\n捕获人: {owner}	3656	物品名:"鱼类计重器" 制造描述:"炫耀你的斩获。"
DESCRIBE.TROPHYSCALE_FISH.OWNER_HEAVY	重量: {weight}\n捕获人: {owner}\n还真抓了条大肥鱼！	3657	物品名:"鱼类计重器" 制造描述:"炫耀你的斩获。"
DESCRIBE.OCEANFISHABLEFLOTSAM	长了些泥巴的草。	3659	物品名:"海洋残骸"
DESCRIBE.CALIFORNIAROLL	但我没有筷子。	3660	物品名:"加州卷"
DESCRIBE.SEAFOODGUMBO	一大碗海鲜浓汤。	3661	物品名:"海鲜浓汤"
DESCRIBE.SURFNTURF	太完美了！	3662	物品名:"海鲜牛排"
DESCRIBE.WOBSTER_SHELLER	好一只调皮的龙虾。	3663	物品名:"龙虾"
DESCRIBE.WOBSTER_DEN	一块石头，里面有龙虾。	3664	物品名:"龙虾窝"
DESCRIBE.WOBSTER_SHELLER_DEAD	这烹饪出来应该挺不错的。	3665	物品名:"死龙虾"
DESCRIBE.WOBSTER_SHELLER_DEAD_COOKED	我等不及要吃了你。	3666	物品名:"美味的龙虾"
DESCRIBE.LOBSTERBISQUE	可以再加点盐，但是不关我的事。	3667	物品名:"龙虾汤"
DESCRIBE.LOBSTERDINNER	如果我早上吃它，它还算正餐吗？	3668	物品名:"龙虾正餐"
DESCRIBE.WOBSTER_MOONGLASS	好一只调皮的月光龙虾。	3669	物品名:"月光龙虾"
DESCRIBE.MOONGLASS_WOBSTER_DEN	一块月光玻璃，里面有月光龙虾。	3670	物品名:"月光玻璃窝"
DESCRIBE.TRIDENT	等着轰轰轰吧！	3671	物品名:"刺耳三叉戟" 制造描述:"在汹涌波涛中引领潮流吧！"
DESCRIBE.WINCH.GENERIC	这个在必要时能派上用场。	3674	物品名:"夹夹绞盘"->默认 制造描述:"让它帮你捞起重的东西吧。"
DESCRIBE.WINCH.RETRIEVING_ITEM	重活就交给它干吧。	3675	物品名:"夹夹绞盘" 制造描述:"让它帮你捞起重的东西吧。"
DESCRIBE.WINCH.HOLDING_ITEM	看看这里是什么东西？	3676	物品名:"夹夹绞盘" 制造描述:"让它帮你捞起重的东西吧。"
DESCRIBE.HERMITHOUSE.GENERIC	这是一座空壳房子。	3680	物品名:"隐士之家"->默认
DESCRIBE.HERMITHOUSE.BUILTUP	它只需要一点点的爱。	3681	物品名:"隐士之家"
DESCRIBE.SHELL_CLUSTER	我打赌里面有不少漂亮贝壳。	3683	物品名:"贝壳堆"
DESCRIBE.SINGINGSHELL_OCTAVE3.GENERIC	调有点低。	3686	物品名:"低音贝壳钟"->默认
DESCRIBE.SINGINGSHELL_OCTAVE4.GENERIC	这就是大海的声音吗？	3690	物品名:"中音贝壳钟"->默认
DESCRIBE.SINGINGSHELL_OCTAVE5.GENERIC	它可以发出高音C。	3694	物品名:"高音贝壳钟"->默认
DESCRIBE.CHUM	鱼儿的美味佳肴！	3696	物品名:"鱼食" 制造描述:"鱼儿的美食。"
DESCRIBE.SUNKENCHEST.GENERIC	真正的宝物是我们在寻宝过程中的成长。	3699	物品名:"沉底宝箱"->默认
DESCRIBE.SUNKENCHEST.LOCKED	贝壳闭上了！	3700	物品名:"沉底宝箱"->锁住了
DESCRIBE.HERMIT_BUNDLE	这些东西她有的是。	3702	物品名:"一包谢意"
DESCRIBE.HERMIT_BUNDLE_SHELLS	她确实是卖海贝壳的！	3703	物品名:"贝壳钟包" 制造描述:"她卖的贝壳。"
DESCRIBE.RESKIN_TOOL	我喜欢这些粉尘！感觉十分学术！	3704	物品名:"清洁扫把" 制造描述:"把装潢的东西清扫的干干净净。"
DESCRIBE.MOON_FISSURE_PLUGGED	虽然不科学……但是很有效。	3705	物品名:"堵住的裂缝"
DESCRIBE.WOBYBIG[0]	你以科学的名义给她喂了什么？	3708	物品名:"沃比" 制造描述:未找到
DESCRIBE.WOBYBIG[1]	你以科学的名义给她喂了什么？	3709	物品名:"沃比" 制造描述:未找到
DESCRIBE.WOBYSMALL[0]	科学证明，喂养宠物狗能够显著改善心情。	3713	物品名:"沃比" 制造描述:未找到
DESCRIBE.WOBYSMALL[1]	科学证明，喂养宠物狗能够显著改善心情。	3714	物品名:"沃比" 制造描述:未找到
DESCRIBE.WALTERHAT	我年轻的时候也没喜欢过“户外活动”。	3716	物品名:"松树先锋队帽子" 制造描述:"形式和功能高于时尚。"
DESCRIBE.SLINGSHOT.GENERIC	所有玻璃的噩梦。	3719	物品名:"可靠的弹弓"->默认 制造描述:"不带它千万别去冒险！"
DESCRIBE.SLINGSHOTAMMO_ROCK	即将打出的弹药。	3722	物品名:"鹅卵石" 制造描述:"简单，低效。"
DESCRIBE.SLINGSHOTAMMO_MARBLE	即将打出的弹药。	3723	物品名:"大理石弹" 制造描述:"可别把它们弄丢了！"
DESCRIBE.SLINGSHOTAMMO_THULECITE	即将打出的弹药。	3724	物品名:"诅咒弹药" 制造描述:"会出什么问题？"
DESCRIBE.SLINGSHOTAMMO_GOLD	即将打出的弹药。	3725	物品名:"黄金弹药" 制造描述:"因为高级，所以有效。"
DESCRIBE.SLINGSHOTAMMO_HONEY	即将打出的弹药。	3726	物品名:"黏黏弹" 制造描述:"又黏又甜！"
DESCRIBE.SLINGSHOTAMMO_SLOW	即将打出的弹药。	3727	物品名:"减速弹药" 制造描述:"什么是“物理定律”？"
DESCRIBE.SLINGSHOTAMMO_FREEZE	即将打出的弹药。	3728	物品名:"冰冻弹药" 制造描述:"把敌人冰冻在原地。"
DESCRIBE.SLINGSHOTAMMO_POOP	粪便弹道。	3729	物品名:"便便弹" 制造描述:"恶心，但是能让敌人分心。"
DESCRIBE.SLINGSHOTAMMO_STINGER	子弹，能叮咬？	3730	物品名:"针刺弹" 制造描述:"朝所有方向刺！"
DESCRIBE.SLINGSHOTAMMO_MOONGLASS	子弹，能被打……发出去？	3731	物品名:"月亮弹" 制造描述:"粉碎预期。"
DESCRIBE.SLINGSHOTAMMO_GELBLOB	即将打出的弹药。	3732	物品名:"恶液弹" 制造描述:"又黏又腻！"
DESCRIBE.SLINGSHOTAMMO_SCRAPFEATHER	即将打出的弹药。	3733	物品名:"电击废料弹" 制造描述:"像过电一样刺激！"
DESCRIBE.SLINGSHOTAMMO_DREADSTONE	即将打出的弹药。	3734	物品名:"绝望小石" 制造描述:"强得可怕。"
DESCRIBE.SLINGSHOTAMMO_GUNPOWDER	即将打出的弹药。	3735	物品名:"轰轰弹" 制造描述:"爆炸出场！"
DESCRIBE.SLINGSHOTAMMO_LUNARPLANTHUSK	即将打出的弹药。	3736	物品名:"亮茄外壳弹药" 制造描述:"了断恩怨吧！"
DESCRIBE.SLINGSHOTAMMO_PUREBRILLIANCE	即将打出的弹药。	3737	物品名:"纯粹辉煌弹药" 制造描述:"你会月来月爱这些。"
